DATE,age,avg_bg,bmr,body_fat,e_caffeine,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fat,e_fiber,e_iron,e_monounsaturated_fat,e_num_drinks,e_num_foods,e_num_mealitems_green,e_num_mealitems_red,e_num_mealitems_with_score,e_num_mealitems_yellow,e_num_water,e_polyunsaturated_fat,e_potassium,e_protein,e_sat_fat,e_sodium,e_sugar,e_trans_fat,e_unsat_fat,e_vitamin_a,e_vitamin_c,gender,goal_body_weight,goal_body_weight_intent,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_steps_3am,m_total_calories,m_workout_count,m_workout_time,max_bg,min_bg,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_clinical_deep,n_count,n_deep,n_duration,n_light,n_quality,n_rem,n_to_bed_phr,num_readings,rhr,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_clinical_deep,s_count,s_deep,s_duration,s_light,s_quality,s_rem,s_to_bed_phr,weight
20160410,24.08219178082192,,1386.0471453915068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1386.0471453915068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160411,24.084931506849315,,1386.034335528493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1386.034335528493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160412,24.087671232876712,,1386.0215256654794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1386.0215256654794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160413,24.09041095890411,,1386.0087158024658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1386.0087158024658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160414,24.09315068493151,,1385.995905939452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.995905939452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160415,24.095890410958905,,1385.9830960764384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9830960764384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160416,24.0986301369863,,1385.9702862134245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9702862134245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160417,24.101369863013698,,1385.9574763504108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9574763504108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160418,24.104109589041094,,1385.9446664873972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9446664873972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160419,24.106849315068494,,1385.9318566243835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9318566243835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160420,24.10958904109589,,1385.9190467613698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9190467613698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160421,24.112328767123287,,1385.9062368983562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.9062368983562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160422,24.115068493150684,,1385.8934270353425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8934270353425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160423,24.117808219178084,,1385.8806171723286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8806171723286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160424,24.12054794520548,,1385.867807309315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.867807309315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160425,24.123287671232877,,1385.8549974463012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8549974463012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160426,24.126027397260273,,1385.8421875832876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8421875832876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160427,24.12876712328767,,1385.829377720274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.829377720274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160428,24.13150684931507,,1385.8165678572602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8165678572602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160429,24.134246575342466,,1385.8037579942466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.8037579942466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160430,24.136986301369863,,1385.7909481312329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7909481312329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160501,24.13972602739726,,1385.7781382682192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7781382682192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160502,24.14246575342466,,1385.7653284052053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7653284052053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160503,24.145205479452056,,1385.7525185421916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7525185421916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160504,24.147945205479452,,1385.739708679178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.739708679178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160505,24.15068493150685,,1385.7268988161643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7268988161643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160506,24.153424657534245,,1385.7140889531506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.7140889531506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160507,24.156164383561645,,1385.701279090137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.701279090137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160508,24.15890410958904,,1385.6884692271233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.6884692271233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160509,24.161643835616438,,1385.6756593641096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.6756593641096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160510,24.164383561643834,,1385.662849501096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.662849501096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160511,24.167123287671235,,1385.650039638082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.650039638082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160512,24.16986301369863,,1385.6372297750684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.6372297750684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160513,24.172602739726027,,1385.6244199120547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.6244199120547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160514,24.175342465753424,,1385.611610049041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.611610049041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160515,24.17808219178082,,1385.5988001860273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.5988001860273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160516,24.18082191780822,,1385.5859903230137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.5859903230137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160517,24.183561643835617,,1385.57318046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.57318046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160518,24.186301369863013,,1385.5603705969863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.5603705969863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160519,24.18904109589041,,1385.5475607339724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.5475607339724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160520,24.19178082191781,,1385.5347508709588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,,,,,,,,,1385.5347508709588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7919
20160521,24.194520547945206,79.0,1385.521941007945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,0.0,39.40811687706967,17.70274019133366,0.0,0.0,0.0,34.0,0.0,1424.9300578850148,0.0,0.0,84.0,73.0,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,55.7919
20160522,24.197260273972603,67.0,1385.5091311449314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2622.0,149.37207556118142,2635.999999996234,29982.0,383.0,12178.0,3653.0,92.0,1534.8812067061128,0.0,0.0,153.0,46.0,,,,,,,,,,,,,,39.0,64.0,3562.0,1298.0,40798.0,0.0,2444.0,7053.0,1.0,0.0,37236.0,23372.0,0.0,6811.0,0.0,55.7919
20160523,24.2,73.0,1385.4963212819177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3702.0,212.3490294250725,3696.976651366904,43439.0,389.0,11613.0,5073.0,0.0,1597.8453507069903,0.0,0.0,106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,64.0,-6180.0,531.0,16775.0,0.0,-6593.0,4566.0,1.0,0.0,22955.0,15704.0,0.0,2685.0,65.0,55.7919
20160524,24.202739726027396,71.0,1385.483511418904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,7485.0,392.69950127866315,6860.070050265822,159357.0,900.0,90894.0,9367.0,0.0,1778.1830126975672,0.0,0.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,-5715.0,1657.0,18176.0,2.0,-6315.0,6836.0,1.0,0.0,22834.0,14950.0,0.0,1048.0,72.0,55.7919
20160525,24.205479452054796,67.0,1385.4707015558904,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0,1.6764,2550.0,119.74883031669471,2401.0000000004998,31212.0,256.0,10145.0,3277.0,0.0,1505.219531872585,0.0,0.0,85.0,56.0,,,,,,,,,,,,,,20.0,71.0,-4853.0,1391.0,16591.0,0.0,-5453.0,6962.0,1.0,0.0,21444.0,14139.0,0.0,343.0,87.0,55.7919
20160526,24.208219178082192,76.0,1385.4578916928767,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0,1.6764,2498.0,125.83633004541112,2336.991469526588,31525.0,257.0,8639.0,3156.0,0.0,1511.294221738288,0.0,0.0,94.0,44.0,27300.0,0.0,29700.0,0.0,27300.0,0.0,1.0,0.0,2400.0,0.0,0.0,0.0,0.0,26.0,64.0,-6341.0,1438.0,19464.0,0.0,-6941.0,3670.0,1.0,0.0,24967.0,19386.0,0.0,1911.0,77.0,55.7919
20160527,24.21095890410959,68.0,1385.445081829863,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0,1.6764,5605.0,300.9747037189458,5891.242029839523,28874.0,572.0,12321.0,8153.0,0.0,1686.419785548809,0.0,0.0,98.0,48.0,,,,,,,,,,,,,,40.0,65.0,-4622.0,847.0,16772.0,0.0,-5222.0,6758.0,1.0,0.0,21394.0,13161.0,0.0,1475.0,0.0,55.7919
20160528,24.213698630136985,65.0,1385.4322719668492,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0,1.6764,2242.0,102.6510671377,1847.0,30120.0,894.0,11513.0,2449.0,0.0,1488.0833391045492,0.0,0.0,123.0,44.0,,,,,,,,,,,,,,54.0,82.0,469.0,2007.0,33184.0,1.0,-131.0,5645.0,1.0,0.0,31402.0,22600.0,0.0,3157.0,68.0,55.7919
20160529,24.216438356164385,74.0,1385.4194621038355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,9318.0,436.33633208378654,7962.804669951352,23533.0,1972.0,4277.0,11373.0,6.0,1821.755794187622,1.0,1740.0,111.0,53.0,,,,,,,,,,,,,,42.0,66.0,2980.0,2903.0,31636.0,2.0,2380.0,8896.0,1.0,0.0,27794.0,15838.0,0.0,3060.0,68.0,55.7919
20160530,24.21917808219178,70.0,1385.4066522408218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,1655.0,117.1875396967,1710.0,30265.0,251.0,7824.0,2425.0,11.0,1502.5941919375218,0.0,0.0,91.0,53.0,,,,,,,,,,,,,,31.0,68.0,2850.0,1810.0,35825.0,2.0,2250.0,6445.0,1.0,0.0,31917.0,21698.0,0.0,3774.0,69.0,55.7919
20160531,24.221917808219178,70.0,1385.3938423778081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3131.0,170.85172772684854,2961.3120798651244,31529.0,447.0,7765.0,4051.0,0.0,1556.2455701046567,0.0,0.0,91.0,55.0,,,,,,,,,,,,,,47.0,59.0,-5517.0,724.0,16845.0,0.0,-6117.0,3197.0,1.0,0.0,22362.0,17667.0,0.0,1498.0,68.0,55.7919
20160601,24.224657534246575,71.0,1385.3810325147945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3311.0,149.1402730335636,3115.4840595843784,31460.0,317.0,9480.0,4248.0,0.0,1534.521305548358,0.0,0.0,90.0,55.0,,,,,,,,,,,,,,37.0,59.0,-5366.0,786.0,16910.0,0.0,-5878.0,4327.0,1.0,0.0,22276.0,16721.0,0.0,1228.0,0.0,55.7919
20160602,24.22739726027397,75.0,1385.3682226517808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2804.0,201.60768264015945,2926.9191791225903,31459.0,256.0,9223.0,3998.0,0.0,1586.9759052919403,0.0,0.0,115.0,56.0,,,,,,,,,,,,,,51.0,61.0,-4455.0,800.0,18640.0,1.0,-4903.0,8932.0,1.0,0.0,22743.0,13077.0,0.0,734.0,76.0,55.7919
20160603,24.23013698630137,71.0,1385.3554127887671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,5431.0,248.3366389263965,5625.140099435509,27830.0,767.0,14735.0,7780.0,0.0,1633.6920517151636,0.0,0.0,99.0,51.0,,,,,,,,,,,,,,42.0,64.0,-4427.0,1905.0,17653.0,1.0,-4841.0,4940.0,1.0,0.0,20608.0,15188.0,0.0,480.0,96.0,55.7919
20160604,24.232876712328768,64.0,1385.3426029257535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,1729.0,83.98152208330201,1254.9999999994502,31073.0,324.0,11981.0,1744.0,0.0,1469.3241250090555,0.0,0.0,90.0,44.0,,,,,,,,,,,,,,80.0,67.0,1565.0,2027.0,42233.0,1.0,596.0,11863.0,1.0,0.0,40312.0,22156.0,0.0,6293.0,68.0,55.7919
20160605,24.235616438356164,69.0,1385.3297930627396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3258.0,197.7195974588,3693.0,29152.0,1848.0,6728.0,5067.0,6.0,1583.0493905215396,0.0,0.0,93.0,46.0,,,,,,,,,,,,,,59.0,65.0,2706.0,2091.0,33459.0,0.0,1815.0,6687.0,1.0,0.0,29613.0,18996.0,0.0,3930.0,61.0,55.7919
20160606,24.23835616438356,82.0,1385.3169831997259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,639.0,859.1489264281755,1798.824056041952,32340.0,240.0,30173.0,2269.0,0.0,2244.4659096279015,0.0,0.0,82.0,82.0,,,,,,,,,,,,,,1.0,62.0,-1557.0,608.0,17477.0,0.0,-1857.0,3047.0,1.0,0.0,19034.0,14170.0,0.0,1817.0,67.0,55.7919
20160607,24.24109589041096,70.0,1385.3041733367122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2683.0,128.54412996758,2476.2420302021073,31907.0,254.0,11952.0,3443.0,0.0,1513.8483033042921,0.0,0.0,101.0,55.0,,,,,,,,,,,,,,45.0,66.0,-4466.0,752.0,17961.0,0.0,-5066.0,3721.0,1.0,0.0,22427.0,15994.0,0.0,2712.0,0.0,55.7919
20160608,24.243835616438357,74.0,1385.2913634736985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2625.0,140.6346182519906,2557.6241590849627,31390.0,259.0,7363.0,3555.0,0.0,1525.925981725689,0.0,0.0,109.0,55.0,,,,,,,,,,,,,,27.0,59.0,-2541.0,1104.0,17962.0,0.0,-3141.0,6166.0,1.0,0.0,20503.0,13861.0,0.0,476.0,69.0,55.7919
20160609,24.246575342465754,71.0,1385.2785536106849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2754.0,145.8361762762,2479.0,31260.0,193.0,8294.0,3401.0,0.0,1531.1147298868848,0.0,0.0,130.0,49.0,,,,,,,,,,,,,,38.0,57.0,-6614.0,1201.0,18847.0,0.0,-7214.0,6566.0,1.0,0.0,25461.0,16656.0,0.0,2239.0,86.0,55.7919
20160610,24.24931506849315,67.0,1385.2657437476712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2689.0,127.68515081977473,2556.60934002291,30959.0,195.0,6541.0,3521.0,0.0,1512.9508945674459,0.0,0.0,84.0,50.0,27300.0,0.0,28800.0,0.0,27300.0,0.0,1.0,0.0,1500.0,0.0,0.0,0.0,0.0,53.0,61.0,-5176.0,1999.0,18664.0,2.0,-5776.0,7008.0,1.0,0.0,22658.0,14141.0,0.0,1509.0,77.0,55.7919
20160611,24.252054794520546,73.0,1385.2529338846575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,7478.0,341.2400106209319,6413.632689993028,24811.0,1400.0,8195.0,9107.0,0.0,1726.4929445055895,1.0,1740.0,92.0,52.0,,,,,,,,,,,,,,20.0,61.0,-658.0,2225.0,36008.0,0.0,-1836.0,12260.0,1.0,0.0,36666.0,22627.0,0.0,1779.0,61.0,55.7919
20160612,24.254794520547946,74.0,1385.2401240216439,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0,1.6764,1600.0,108.96068167690001,1575.0,30828.0,194.0,8067.0,2182.0,0.0,1494.200805698544,0.0,0.0,125.0,46.0,,,,,,,,,,,,,,61.0,68.0,-1693.0,1778.0,36427.0,2.0,-2293.0,5580.0,1.0,0.0,37254.0,28074.0,0.0,3600.0,66.0,55.7919
20160613,24.257534246575343,67.0,1385.2273141586302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2823.0,184.425420746203,2615.6241596540335,31081.0,257.0,7232.0,3641.0,0.0,1569.652734904833,0.0,0.0,92.0,49.0,,,,,,,,,,,,,,36.0,58.0,-4363.0,718.0,17081.0,0.0,-4963.0,3765.0,1.0,0.0,21444.0,14531.0,0.0,3148.0,66.0,55.7919
20160614,24.26027397260274,70.0,1385.2145042956163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3835.0,171.07303297810728,3504.3035492521813,30766.0,318.0,7101.0,4756.0,0.0,1556.2875372737235,0.0,0.0,90.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,56.0,-8200.0,2924.0,18289.0,1.0,-9061.0,7271.0,1.0,0.0,24571.0,14386.0,0.0,2914.0,57.0,55.7919
20160615,24.263013698630136,68.0,1385.2016944326026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2806.0,155.87962503223568,2597.0615196775384,31647.0,256.0,12932.0,3539.0,0.0,1541.0813194648383,0.0,0.0,91.0,55.0,,,,,,,,,,,,,,43.0,59.0,-4866.0,1265.0,18202.0,0.0,-5466.0,7041.0,1.0,0.0,23068.0,11396.0,0.0,4631.0,79.0,55.7919
20160616,24.265753424657536,71.0,1385.188884569589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3198.0,171.0705830455,2969.0,31327.0,320.0,6282.0,4052.0,0.0,1556.2594676150889,0.0,0.0,112.0,52.0,,,,,,,,,,,,,,36.0,63.0,-5734.0,622.0,19150.0,0.0,-6146.0,5225.0,1.0,0.0,24884.0,17378.0,0.0,2281.0,83.0,55.7919
20160617,24.268493150684932,65.0,1385.1760747065753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3887.0,186.8949325085,3568.0,29593.0,576.0,8450.0,4977.0,0.0,1572.0710072150753,0.0,0.0,91.0,47.0,,,,,,,,,,,,,,42.0,63.0,-5639.0,976.0,18900.0,0.0,-6239.0,7229.0,1.0,0.0,24539.0,14298.0,0.0,3012.0,79.0,55.7919
20160618,24.27123287671233,69.0,1385.1632648435616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2873.0,176.1138382554,3384.0,29661.0,1782.0,9297.0,4662.0,0.0,1561.2771030989616,0.0,0.0,110.0,56.0,,,,,,,,,,,,,,33.0,64.0,-2109.0,1059.0,31410.0,0.0,-2409.0,9522.0,1.0,0.0,33519.0,19813.0,0.0,4184.0,65.0,55.7919
20160619,24.273972602739725,74.0,1372.1356239205481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,4153.0,229.6378326413,4343.0,28317.0,2744.0,11522.0,6028.0,7.0,1601.7734565618482,1.0,2940.0,122.0,55.0,,,,,,,,,,,,,,32.0,61.0,-31.0,2482.0,39884.0,1.0,-1819.0,8842.0,1.0,0.0,39466.0,24950.0,0.0,5674.0,62.0,54.431
20160620,24.276712328767122,70.0,1372.1228140575345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2552.0,118.30944649722214,2576.3736000538615,31782.0,321.0,11464.0,3510.0,0.0,1490.4322605547566,0.0,0.0,91.0,49.0,,,,,,,,,,,,,,37.0,71.0,-1545.0,510.0,17911.0,0.0,-1845.0,2966.0,1.0,0.0,19456.0,13707.0,0.0,2783.0,66.0,54.431
20160621,24.279452054794522,71.0,1372.1100041945208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3134.0,129.44666862470973,2948.6008090977843,31012.0,384.0,9696.0,4034.0,0.0,1501.5566728192305,0.0,0.0,95.0,55.0,,,,,,,,,,,,,,37.0,69.0,-5829.0,1042.0,17766.0,0.0,-6275.0,3733.0,1.0,0.0,23595.0,17891.0,0.0,1971.0,71.0,54.431
20160622,24.28219178082192,72.0,1372.0971943315071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2872.0,249.25941354130183,2984.0529881633524,31474.0,319.0,8771.0,4113.0,0.0,1621.356607872809,0.0,0.0,121.0,56.0,,,,,,,,,,,,,,36.0,63.0,-4658.0,911.0,17955.0,0.0,-5258.0,3701.0,1.0,0.0,22613.0,18528.0,0.0,384.0,88.0,54.431
20160623,24.284931506849315,73.0,1372.0843844684932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,379.0,110.50682780158913,681.8976359349563,32400.0,129.0,32400.0,870.0,0.0,1482.5912122700825,0.0,0.0,79.0,65.0,,,,,,,,,,,,,,5.0,66.0,-4529.0,1208.0,18242.0,0.0,-5129.0,5250.0,1.0,0.0,22163.0,14912.0,0.0,2001.0,89.0,54.431
20160624,24.28767123287671,71.0,1372.0715746054796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,5213.0,212.194531319383,5247.046699548887,30549.0,1348.0,6884.0,7240.0,0.0,1584.2661059248626,1.0,1440.0,98.0,49.0,,,,,,,,,,,,,,47.0,65.0,-3772.0,1176.0,18734.0,1.0,-4222.0,3080.0,1.0,0.0,22024.0,17129.0,0.0,1815.0,74.0,54.431
20160625,24.29041095890411,72.0,1372.0587647424659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,6561.0,346.564150337746,6297.874720037003,25392.0,892.0,8525.0,8969.0,11.0,1718.622915080212,0.0,0.0,89.0,56.0,,,,,,,,,,,,,,22.0,63.0,1905.0,2594.0,36179.0,2.0,1487.0,7681.0,1.0,0.0,32580.0,20982.0,0.0,3917.0,72.0,54.431
20160626,24.293150684931508,70.0,1372.0459548794522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,1735.0,92.98315334316,1531.0000000014,30889.0,323.0,12237.0,2047.0,11.0,1465.0291082226122,0.0,0.0,109.0,50.0,,,,,,,,,,,,,,68.0,59.0,1193.0,1164.0,30715.0,0.0,593.0,4899.0,1.0,0.0,29522.0,22285.0,0.0,2338.0,71.0,54.431
20160627,24.295890410958904,74.0,1372.0331450164385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2754.0,159.88935047389998,2685.0,31389.0,444.0,12785.0,3690.0,0.0,1531.9224954903384,0.0,0.0,94.0,55.0,,,,,,,,,,,,,,53.0,62.0,-3048.0,946.0,16991.0,0.0,-3648.0,5418.0,1.0,0.0,20039.0,13308.0,0.0,1313.0,67.0,54.431
